Subject,frontal-ACC,frontal-insula,ACC-insula
565452,0.7467765873422426,0.677791536,0.7142119704763131
566454,0.5542862262231607,0.3456085222591652,0.3013575592825963
567052,0.3646672264980091,0.325895072,0.23084972667894313
567759,0.819516917,0.8017528731987049,0.9171005182889647
567961,0.5010381427199662,0.45272176307806244,0.48376593046559063
568963,0.47974509386854486,0.5523989135345819,0.3110757024521104
570243,0.5380543063521676,0.5751739739681327,0.5141507231329516
571144,0.5443914641095042,0.5314846486888434,0.40538733834659957
572045,0.6471479065818199,0.7388244379427812,0.6289895088507267
573249,0.20615470340038122,0.4440239752365667,0.2158394466059456
573451,0.6264152123991106,0.653537481,0.5249896688874689
579867,0.41277402720479933,0.1992906740413369,0.488370246
580044,0.5475871480708695,0.5748585243932026,0.5756677208550325
580650,0.5455696723691077,0.6267386357051259,0.36958518033263743
580751,0.27129592429228183,0.2508624794651982,0.398943046
581349,0.47020781761499525,0.5795592820586966,0.3419359056365535
581450,0.6045672615583895,0.5287030494331757,0.501484903
583858,0.4007552865651755,0.32400553561898715,0.42671015163663295
586460,0.43399131643607425,0.4031720594174068,0.5916014257753499
587664,0.21961015334199754,0.35905717994695724,0.4428402743364209
588565,0.37078573702585454,0.17905681800445516,0.340806988
590047,0.1190749377855441,0.2530952868573419,0.5406466540085235
594156,0.36705374097238597,0.5304157176734893,0.2794306568998605
598568,0.7412823521394483,0.5936945145476328,0.6265835876690058
599065,0.5883638596260243,0.6526528412991808,0.6274414767403519
599469,0.49017945897648174,0.5610034765475239,0.434172054
599671,0.8751949528574954,0.6129677991307901,0.8033364617633961
609143,0.4366105054088802,0.2475291995053337,0.23166356000202884
611938,0.3957264535499286,0.4760539704666614,0.500745069
613538,0.37022216376228423,0.7709807886862902,0.4164268644415906
615744,0.5802364649261853,0.6745716022947847,0.48461286216792077
623844,0.5728570770343397,0.4754782691612243,0.29854651371881874
626648,0.3576400597968748,0.6075780701906227,0.592594219
627852,0.7521661819553713,0.7634345020872612,0.7101194994068781
628248,0.5896236751728791,0.6419348352220281,0.48409862719506824
633847,0.3312183382309945,0.30619053818795866,0.3520199229865526
638049,0.47305769684069177,0.40053347838263614,0.5751315045146872
645450,0.3561936102836436,0.30034880687536025,0.4957971787175409
645551,0.8186013263050773,0.8308535757557426,0.7914935340947515
654350,0.24229076305438663,0.3293555980887346,0.2105182348108036
654754,0.8975378272585093,0.856309038,0.8116073414603697
656253,0.4541843168287768,0.4410639814771549,0.4375510272330256
660951,0.547631923,0.5025542775486221,0.42471464614688803
665254,0.44499218544500435,0.4664472645052526,0.6319211770796821
667056,0.7533721994362885,0.5581538915974387,0.6050371016474916
668361,0.14173265585657488,0.2708854279697192,0.32432596282862075
671855,0.2817428380035149,0.36841875770932736,0.22122976408086134
672756,0.49537878853185285,0.4072922082771989,0.2757104528231694
673455,0.49222163197814955,0.6091952607081801,0.592904027
677766,0.5174989820306607,0.48723776217238995,0.6677010757748073
679568,0.46444274989412293,0.37446272188153223,0.5416886020024805
679770,0.6693867147111143,0.621732751,0.647177439
680957,0.47974699541563787,0.5147143146883952,0.4797051789512313
683256,0.3536279849659265,0.4575685408154937,0.3658061933292579
687163,0.4955677865244067,0.4712081038861117,0.42541854738658597
690152,0.3899234268600581,0.29960420790105524,0.36083984851481343
695768,0.5831140466529072,0.6862734693732777,0.4833504677082669
700634,0.6423074227324213,0.5612732077509026,0.42367509941465953
702133,0.44536492269208516,0.5564455674262622,0.4531010214474594
704238,0.44490569971152916,0.4394114157458908,0.3515490971348374
705341,0.3547893205270014,0.2765356555392042,0.5738083442557173
707749,0.48951697003187417,0.660325934,0.5440430096825456
715950,0.5099407611865255,0.47437319973983844,0.461523243
720337,0.5810067426208739,0.555823402,0.5394529589768119
725751,0.48650811015505513,0.41948657082193164,0.2892784939393153
729557,0.026344536349400295,0.19068325379459916,0.36370053462119917
732243,0.42853124405127796,0.2770255573197314,0.4998405535956717
735148,0.3981306211977518,0.36659470524534493,0.3779259639894704
742549,0.6103765013677411,0.46878109635355397,0.5123829465579925
748258,0.29192839368269985,0.2270018645346573,0.16378480705963963
751348,0.7291859226897975,0.6772802818767905,0.8297499733604647
756055,0.868528018,0.9121470953798578,0.7610767396079385
759869,0.8126808059950991,0.7808911333611621,0.7587738233294588
761957,0.4421056422653832,0.3391782686660531,0.6117004547759676
763557,0.24897389515862103,0.14648426208869533,0.5727235087561385
765056,0.806053396,0.6545109499319209,0.7579839721988314
765864,0.5763974427395713,0.9958760662995035,0.6039038065308493
767464,0.2848431992687693,0.3081002811715586,0.6759983970928828
769064,0.7071052041371353,0.6679804401369368,0.6379930925993947
770352,0.3013382146382541,0.2704495657549983,0.3245948026488838
771354,0.44138640154514397,0.29488846818671144,0.5374668453237357
773257,0.7246671028951602,0.6997699081747473,0.7106033779586622
779370,0.4708748819942315,0.5918359506754305,0.49249798132233996
782561,0.6562134459927413,0.5458250076809071,0.6311510828559991
783462,0.19914482927718416,0.9463404814369892,0.1626792481388946
784565,0.43248817142193163,0.41845644409809685,0.6990197729074943
788876,0.3937580310661302,0.041764318,0.029186729
789373,0.46771413285866537,0.4845019903897862,0.22725351210550496
792564,0.5534964404420982,0.4857932993353394,0.49932798112232335
800941,0.5242558180508643,0.5891941576916887,0.6269933284234694
802844,0.28996864887618523,0.6252391551178471,0.18360588644652898
803240,0.6350795952115083,0.6748051535002669,0.7351957786746929
815247,0.6056891158990853,0.9096025890048164,0.6645943502266239
816653,0.46635934499572324,0.24827622699493593,0.2882311258661988
818455,0.42360211166162814,0.64167499,0.5348791459888348
818859,0.5330081380514502,0.45317458633136765,0.4825824450034052
820745,0.41788934960297913,0.729015155,0.5206504999171824
825048,0.613523416,0.6614002539710097,0.6408291181007199
825553,0.6732171998721174,0.8005476751943579,0.5590462002204969
826353,0.5471007368727998,0.3990062658258884,0.5207829315450323
826454,0.39110592438266006,0.32348217813065494,0.3130668514756203
833148,0.5092542013133345,0.49068549858043764,0.4034206819704818
833249,0.3360889317048166,0.27870982257562044,0.3612210538180301
837560,0.7027861919532626,0.63520394,0.5721411544464536
837964,0.5036644673366676,0.3820040232298229,0.19599108912143373
841349,0.6297852374719088,0.5927828662967792,0.6090841236160913
844961,0.5054066839176019,0.25807923353389184,0.42710486017635035
845458,0.360345661,0.13549022118568554,0.2571969928184873
849264,0.7698735810518427,0.6314563564544495,0.5691010794514381
849971,0.3240278605913579,0.358968932,0.459102239
852455,0.12022731331879018,0.086705914,0.2252748703025443
856766,0.20520685551424975,0.3753157822787371,0.2818563597244967
856968,0.4983282485463912,0.31045762647118613,0.307497156
857263,0.5058469867042631,0.5071696159055717,0.39498705973279846
859671,0.3357669416042868,0.6322091156053523,0.3515038998483438
861456,0.44194464421484353,0.5735655424070315,0.4042093779274351
865363,0.8560216398570278,0.8586413075354369,0.8224046087681541
867468,0.6234432908842661,0.5229541906204854,0.5969229035283238
870861,0.7079875297466229,0.7620417063907727,0.6866715266024499
871762,0.7853335229494505,0.8179369801703761,0.8233948681568782
871964,0.35517868444439055,0.17525608441704021,0.6166969135016238
872562,0.4738855606352855,0.2733522451215971,0.45631368809907363
873968,0.3887859791895678,0.4668910224177889,0.530269995
877269,0.947870263,0.9204298315622217,0.8978051307886259
878877,0.5506914389509387,0.1580045308493548,0.14396654053708483
880157,0.504855949,0.3783769408229691,0.37234528115785187
882161,0.7546264288482858,0.8119909417717462,0.7961832001554531
885975,0.5136719361697868,0.4337856918599318,0.613958726
887373,0.5739109637139942,0.4946312422512996,0.4969016338863107
889579,0.4902819363322559,0.19301549624888606,0.29311068735627743
891667,0.30884957707812993,0.3938144993891969,0.4664453815782228
894067,0.3273913300618531,0.4393156103996873,0.5348255435140288
894673,0.30431902328505606,0.40694113653036396,0.19192104186049172
894774,0.5785242080920341,0.5864254058065176,0.3813735263713642
896778,0.1454846737017006,0.25980180628532523,0.36343792435678285
896879,0.49145019816048635,0.4114624372330204,0.6661265194487226
898176,0.4602231672401192,0.5437900524099412,0.4615166107634823
899885,0.008178817,0.16666912650717558,0.2264526281674254
901139,0.4958958392629197,0.46080505674590927,0.463245472
901442,0.47153714052382356,0.5865580890062102,0.5966361646320878
902242,0.525701239,0.9688415780891352,0.48944045224559146
904044,0.5524050300250309,0.5666199011321712,0.4945048411075098
907656,0.7349764085256575,0.6682659100878392,0.6939444050690292
910241,0.6403507130363892,0.5522243541106202,0.5277886295032088
912447,0.8619149511857734,0.9331254976656088,0.8534109877646752
917255,0.7180681546925851,0.6589282130817021,0.6459030326443485
922854,0.091659795,0.094686503,0.30525189150134596
923755,0.7219276348334257,0.41579321014125414,0.47425651778676775
930449,0.5958531518483842,0.628660132,0.5187910318225346
932554,0.4332968397639412,0.5186266541721868,0.4226977755813095
942658,0.5878771923734092,0.5804132341277191,0.4192643921154179
943862,0.4278975076632513,0.9833456830684072,0.46066969016466697
947668,0.1655082842163289,0.5055949376587373,0.23141538313525029
952863,0.6091572962279516,0.6628572109809383,0.6575437347710695
955465,0.6160499445106236,0.6990625493669433,0.6023094270381996
957974,0.2801402475699784,0.3796272532571937,0.3588428936945294
959574,0.5410757991899263,0.5209913749738041,0.5386914
962058,0.8919227445869163,0.8045568562201018,0.7644854446519113
965771,0.7791664855987457,0.7974251836032594,0.8243046181501779
970764,0.3055753710206935,0.540150909,0.42595929197214927
971160,0.15818835026469974,0.4338828673147893,0.5369314222279746
978578,0.44848960132059973,0.5172810122896224,0.506147368
983773,0.6319759469948444,0.5985560812216375,0.49538137140133376
984472,0.8901452769977983,0.7805645962132493,0.802393823
990366,0.6915109302157559,0.621402114,0.5031370752035699
991267,0.5718912994763001,0.5428955364036648,0.6413088786114576
992774,0.7214358898562999,0.7883965087851285,0.8599644600534873
993675,0.41836343153147865,0.5949339023164175,0.2893334123953658
994273,0.6490987510518628,0.6733894330196631,0.5738818623569286
996782,0.33118836520357786,0.37190131202788224,0.15673692396379363
